image,hand_point,x,y,z
IMG_20220509_140142.jpg,2,0.2493894100189209,0.05174809694290161,-0.22175218445426026
IMG_20220509_140142.jpg,3,0.3679133355617523,-0.0014290213584899902,-0.2351962803042511
IMG_20220509_140142.jpg,4,0.4084336459636688,-0.07026582956314087,-0.2378995297587494
IMG_20220509_140142.jpg,5,0.1874065399169922,-0.08618110418319702,-0.2736617652810196
IMG_20220509_140142.jpg,6,0.2549843192100525,-0.18668925762176514,-0.3327595023549179
IMG_20220509_140142.jpg,7,0.30368271470069885,-0.20825886726379395,-0.36147260946398774
IMG_20220509_140142.jpg,8,0.32409659028053284,-0.22699713706970215,-0.37452009600764313
IMG_20220509_140142.jpg,9,0.18011155724525452,-0.13269823789596558,-0.1852545468247513
IMG_20220509_140142.jpg,10,0.24694743752479553,-0.26836609840393066,-0.23957082909709015
IMG_20220509_140142.jpg,11,0.30555447936058044,-0.3396688997745514,-0.2721645264065842
IMG_20220509_140142.jpg,12,0.3350694477558136,-0.4024048149585724,-0.29810592812663117
IMG_20220509_140142.jpg,13,0.18209952116012573,-0.15782809257507324,-0.09229832423096695
IMG_20220509_140142.jpg,14,0.2963949739933014,-0.24860119819641113,-0.1315709678567032
IMG_20220509_140142.jpg,15,0.34201207756996155,-0.2596932351589203,-0.15468114894991913
IMG_20220509_140142.jpg,16,0.34751608967781067,-0.27202513813972473,-0.1708889631665329
IMG_20220509_140142.jpg,17,0.18530455231666565,-0.17304766178131104,-0.008359669718799978
IMG_20220509_140142.jpg,18,0.2723771035671234,-0.18958842754364014,-0.05609632936483422
IMG_20220509_140142.jpg,19,0.29964467883110046,-0.1735457181930542,-0.08614716959363022
IMG_20220509_140142.jpg,20,0.2969612181186676,-0.16836810111999512,-0.10291120690470734
IMG_20220509_140156.jpg,0,0.0,0.0,0.0
IMG_20220509_140156.jpg,1,0.0036209523677825928,0.11309677362442017,-0.05881848005674328
IMG_20220509_140156.jpg,2,0.11041629314422607,0.17805415391921997,-0.0755376984002396
IMG_20220509_140156.jpg,3,0.22142907977104187,0.19614732265472412,-0.07704506261370625
IMG_20220509_140156.jpg,4,0.2821894884109497,0.1686558723449707,-0.07757976843140568
IMG_20220509_140156.jpg,5,0.2290499210357666,0.12026619911193848,-0.10802112711689915
IMG_20220509_140156.jpg,6,0.3681584596633911,0.15404117107391357,-0.1429101322414681
IMG_20220509_140156.jpg,7,0.4593384265899658,0.17024773359298706,-0.1622740273001
IMG_20220509_140156.jpg,8,0.5381768941879272,0.18013519048690796,-0.17551214439890828
IMG_20220509_140156.jpg,9,0.2729696035385132,0.06721186637878418,-0.0889019761802956
IMG_20220509_140156.jpg,10,0.43494004011154175,0.09041780233383179,-0.13041309459231343
IMG_20220509_140156.jpg,11,0.5417276620864868,0.10326039791107178,-0.15441563172362294
IMG_20220509_140156.jpg,12,0.6311143040657043,0.1095876693725586,-0.16819323046229329
IMG_20220509_140156.jpg,13,0.2935500144958496,0.032942891120910645,-0.06835048837683644
IMG_20220509_140156.jpg,14,0.44025206565856934,0.053728699684143066,-0.10435155971072163
IMG_20220509_140156.jpg,15,0.539865255355835,0.0650336742401123,-0.1325716917040154
IMG_20220509_140156.jpg,16,0.6243125796318054,0.06895816326141357,-0.14818293793223347
IMG_20220509_140156.jpg,17,0.2944135069847107,0.01715606451034546,-0.05060087336323704
IMG_20220509_140156.jpg,18,0.40790337324142456,0.04399532079696655,-0.08057724876425709
IMG_20220509_140156.jpg,19,0.4812849760055542,0.057555973529815674,-0.10032794071457829
IMG_20220509_140156.jpg,20,0.5411102771759033,0.06405460834503174,-0.1112682093503281
IMG_20220502_143126.jpg,0,0.0,0.0,0.0
IMG_20220502_143126.jpg,1,-0.10187709331512451,-0.0007300376892089844,-0.19672581459326466
IMG_20220502_143126.jpg,2,-0.1860172152519226,-0.04724621772766113,-0.2819707682256194
IMG_20220502_143126.jpg,3,-0.27312254905700684,-0.10479766130447388,-0.31141668463988026
IMG_20220502_143126.jpg,4,-0.32232269644737244,-0.17839932441711426,-0.3282344927911254
IMG_20220502_143126.jpg,5,-0.07456111907958984,-0.1842474341392517,-0.3091672649507018
IMG_20220502_143126.jpg,6,-0.05870693922042847,-0.29657816886901855,-0.4048720886830779
IMG_20220502_143126.jpg,7,-0.07675802707672119,-0.38258832693099976,-0.4695167532090636
IMG_20220502_143126.jpg,8,-0.07958739995956421,-0.45836877822875977,-0.5107939829949828
IMG_20220502_143126.jpg,9,-0.07415992021560669,-0.2099294662475586,-0.20257931853575428
IMG_20220502_143126.jpg,10,-0.0018151402473449707,-0.3386978507041931,-0.2942322781209441
IMG_20220502_143126.jpg,11,0.012562215328216553,-0.4369679391384125,-0.34851977134985646
IMG_20220502_143126.jpg,12,0.03692072629928589,-0.5202001631259918,-0.38511472846312245
IMG_20220502_143126.jpg,13,-0.09104806184768677,-0.21706527471542358,-0.09738336409373005
IMG_20220502_143126.jpg,14,-0.10676783323287964,-0.32088690996170044,-0.168111576688716
IMG_20220502_143126.jpg,15,-0.14775007963180542,-0.373137503862381,-0.21642026211065968
IMG_20220502_143126.jpg,16,-0.17142748832702637,-0.42575177550315857,-0.24476614500326832
IMG_20220502_143126.jpg,17,-0.11596077680587769,-0.21084481477737427,-0.002326943435946305
IMG_20220502_143126.jpg,18,-0.18333721160888672,-0.22986799478530884,-0.06943552101893147
IMG_20220502_143126.jpg,19,-0.2387402057647705,-0.20328551530838013,-0.11352177615208348
IMG_20220502_143126.jpg,20,-0.2778751850128174,-0.18971675634384155,-0.1386168589715453
IMG_20220509_140143.jpg,0,0.0,0.0,0.0
IMG_20220509_140143.jpg,1,0.1058904230594635,0.07778656482696533,-0.14138902344620874
IMG_20220509_140143.jpg,2,0.2371656596660614,0.04053974151611328,-0.18640192963994195
IMG_20220509_140143.jpg,3,0.3368009328842163,-0.024424493312835693,-0.18941615142739465
IMG_20220509_140143.jpg,4,0.3508757948875427,-0.08569550514221191,-0.1888613960973089
IMG_20220509_140143.jpg,5,0.22501429915428162,-0.07965892553329468,-0.23636205115235498
IMG_20220509_140143.jpg,6,0.28677237033843994,-0.1626693606376648,-0.29174525656617334
IMG_20220509_140143.jpg,7,0.3376256823539734,-0.22359374165534973,-0.3271421305171316
IMG_20220509_140143.jpg,8,0.3783562183380127,-0.285387247800827,-0.3517737201682394
IMG_20220509_140143.jpg,9,0.21739321947097778,-0.13699036836624146,-0.16790917136586359
IMG_20220509_140143.jpg,10,0.27397650480270386,-0.27251535654067993,-0.23141783096707513
IMG_20220509_140143.jpg,11,0.31640905141830444,-0.36013349890708923,-0.27310840406335046
IMG_20220509_140143.jpg,12,0.3455950617790222,-0.43066662549972534,-0.30280400433457544
IMG_20220509_140143.jpg,13,0.21688160300254822,-0.16601026058197021,-0.09503914781726053
IMG_20220509_140143.jpg,14,0.31279993057250977,-0.2698011100292206,-0.14950418093121698
IMG_20220509_140143.jpg,15,0.3658711910247803,-0.3186489939689636,-0.19165077426350763
IMG_20220509_140143.jpg,16,0.3966383934020996,-0.36113086342811584,-0.21911900856412103
IMG_20220509_140143.jpg,17,0.22115874290466309,-0.17546415328979492,-0.029471404784089827
IMG_20220509_140143.jpg,18,0.28999394178390503,-0.1970897614955902,-0.08978424587166955
IMG_20220509_140143.jpg,19,0.3154662847518921,-0.19051405787467957,-0.12882130958951166
IMG_20220509_140143.jpg,20,0.32539963722229004,-0.19109544157981873,-0.1516212187043493
IMG_20220509_134205.jpg,0,0.0,0.0,0.0
IMG_20220509_134205.jpg,1,-0.15038907527923584,-0.0014309883117675781,-0.16465759861455354
IMG_20220509_134205.jpg,2,-0.2638743817806244,-0.062197744846343994,-0.2152972726820508
IMG_20220509_134205.jpg,3,-0.3748933672904968,-0.11730855703353882,-0.21770050215707215
IMG_20220509_134205.jpg,4,-0.42567868530750275,-0.18078100681304932,-0.20816028702245148
IMG_20220509_134205.jpg,5,-0.13302773237228394,-0.22050029039382935,-0.20884675371632966
IMG_20220509_134205.jpg,6,-0.1897873878479004,-0.3356107473373413,-0.25560165035710725
IMG_20220509_134205.jpg,7,-0.20440644025802612,-0.40364953875541687,-0.2940689681767026
IMG_20220509_134205.jpg,8,-0.20015355944633484,-0.4611448645591736,-0.3136125563381711
IMG_20220509_134205.jpg,9,-0.11032432317733765,-0.24501079320907593,-0.10625493365512284
IMG_20220509_134205.jpg,10,-0.19588446617126465,-0.38165414333343506,-0.12515622961507233
IMG_20220509_134205.jpg,11,-0.23170161247253418,-0.46688586473464966,-0.13507193911061677
IMG_20220509_134205.jpg,12,-0.2491946518421173,-0.5333355069160461,-0.14015067207799348
IMG_20220509_134205.jpg,13,-0.10435813665390015,-0.249522864818573,-0.00925622998909148
IMG_20220509_134205.jpg,14,-0.21210891008377075,-0.3435055613517761,-0.020921083420375908
IMG_20220509_134205.jpg,15,-0.287555992603302,-0.38575872778892517,-0.04078519555912408
IMG_20220509_134205.jpg,16,-0.329513281583786,-0.4160665273666382,-0.04929247710094842
IMG_20220509_134205.jpg,17,-0.11237466335296631,-0.23902267217636108,0.07669596534981338
IMG_20220509_134205.jpg,18,-0.20744824409484863,-0.28381359577178955,0.05363935020579902
IMG_20220509_134205.jpg,19,-0.2745946943759918,-0.29156601428985596,0.03220214855684844
IMG_20220509_134205.jpg,20,-0.31656211614608765,-0.285750150680542,0.02489256833507625
IMG_20220524_140229.jpg,0,0.0,0.0,0.0
IMG_20220524_140229.jpg,1,-0.12091964483261108,0.027606189250946045,-0.1923385549661134
IMG_20220524_140229.jpg,2,-0.2742338478565216,0.0037320852279663086,-0.25909395407404645
IMG_20220524_140229.jpg,3,-0.40927883982658386,-0.027904093265533447,-0.2845348257895921
IMG_20220524_140229.jpg,4,-0.47868576645851135,-0.07000571489334106,-0.2904694814559434
IMG_20220524_140229.jpg,5,-0.1840861439704895,-0.2406066656112671,-0.1934171308156465
IMG_20220524_140229.jpg,6,-0.4235931932926178,-0.2851915657520294,-0.24173888455595716
IMG_20220524_140229.jpg,7,-0.462650328874588,-0.19298788905143738,-0.26124377440180524
IMG_20220524_140229.jpg,8,-0.42529141902923584,-0.12737387418746948,-0.26642887185778363
IMG_20220524_140229.jpg,9,-0.1974877119064331,-0.25010451674461365,-0.09430717568363889
IMG_20220524_140229.jpg,10,-0.4249754250049591,-0.25550535321235657,-0.15375240038599713
IMG_20220524_140229.jpg,11,-0.44195157289505005,-0.15441977977752686,-0.17498290430273755
IMG_20220524_140229.jpg,12,-0.38449475169181824,-0.10484814643859863,-0.17754533778395398
IMG_20220524_140229.jpg,13,-0.22103625535964966,-0.2399735152721405,-0.006529135941377717
IMG_20220524_140229.jpg,14,-0.41371116042137146,-0.22696208953857422,-0.05737026672329648
IMG_20220524_140229.jpg,15,-0.4206579029560089,-0.14404219388961792,-0.07558952163424237
IMG_20220524_140229.jpg,16,-0.3604814112186432,-0.10340070724487305,-0.07640621702637418
IMG_20220524_140229.jpg,17,-0.2482430636882782,-0.22554582357406616,0.06830823529992358
IMG_20220524_140229.jpg,18,-0.3836924433708191,-0.21510645747184753,0.021726199579575223
IMG_20220524_140229.jpg,19,-0.3957180678844452,-0.15379104018211365,0.001124268551507157
IMG_20220524_140229.jpg,20,-0.3443431854248047,-0.12151327729225159,-0.0009587087178033471
IMG_20220509_135125.jpg,0,0.0,0.0,0.0
IMG_20220509_135125.jpg,1,0.1311928629875183,0.0015666484832763672,-0.13564947645340908
IMG_20220509_135125.jpg,2,0.27420786023139954,-0.04650425910949707,-0.18854204218064297
IMG_20220509_135125.jpg,3,0.41857966780662537,-0.0925145149230957,-0.21174893181000698
IMG_20220509_135125.jpg,4,0.5171942412853241,-0.15328019857406616,-0.21833406786595333
IMG_20220509_135125.jpg,5,0.12864801287651062,-0.22927743196487427,-0.13986607293759334
IMG_20220509_135125.jpg,6,0.3403347432613373,-0.2654861807823181,-0.20536834399376858
IMG_20220509_135125.jpg,7,0.4304760992527008,-0.2259926199913025,-0.24105696777974117
IMG_20220509_135125.jpg,8,0.46905264258384705,-0.17933034896850586,-0.2488143930879687
IMG_20220509_135125.jpg,9,0.10666665434837341,-0.27398568391799927,-0.08187292169009197
IMG_20220509_135125.jpg,10,0.24554851651191711,-0.3945211172103882,-0.1499117950645541
IMG_20220509_135125.jpg,11,0.3435496985912323,-0.4692714512348175,-0.19150136809025753
IMG_20220509_135125.jpg,12,0.4083627164363861,-0.5268225371837616,-0.20903748671685207
IMG_20220509_135125.jpg,13,0.09985965490341187,-0.28532934188842773,-0.031819630667314414
IMG_20220509_135125.jpg,14,0.17360436916351318,-0.4046870470046997,-0.09273049633179653
IMG_20220509_135125.jpg,15,0.23182877898216248,-0.48055967688560486,-0.12721188764248836
IMG_20220509_135125.jpg,16,0.27592310309410095,-0.540435791015625,-0.1357225964513873
IMG_20220509_135125.jpg,17,0.11203479766845703,-0.2783008813858032,0.010263408281161901
IMG_20220509_135125.jpg,18,0.16051432490348816,-0.38298115134239197,-0.028163021683440093
IMG_20220509_135125.jpg,19,0.1942281424999237,-0.4521969258785248,-0.04109776417885769
IMG_20220509_135125.jpg,20,0.22527053952217102,-0.5107450783252716,-0.039584025993690375
IMG_20220501_152345.jpg,0,0.0,0.0,0.0
IMG_20220501_152345.jpg,1,-0.12747907638549805,0.057126641273498535,-0.13311979477447267
IMG_20220501_152345.jpg,2,-0.2668505907058716,0.08561283349990845,-0.190187308240354
IMG_20220501_152345.jpg,3,-0.39885213971138,0.10506021976470947,-0.21258381311935182
IMG_20220501_152345.jpg,4,-0.4998458921909332,0.09216368198394775,-0.22128226165813203
IMG_20220501_152345.jpg,5,-0.2941783666610718,-0.13449478149414062,-0.1734116256718039
IMG_20220501_152345.jpg,6,-0.46432945132255554,-0.07103145122528076,-0.23610644345325227
IMG_20220501_152345.jpg,7,-0.4882688820362091,0.016703784465789795,-0.28898613457721467
IMG_20220501_152345.jpg,8,-0.4647666811943054,0.06358510255813599,-0.316688972759664
IMG_20220501_152345.jpg,9,-0.3055475950241089,-0.1795549988746643,-0.10011928831380601
IMG_20220501_152345.jpg,10,-0.4978388845920563,-0.22455331683158875,-0.16874085669559236
IMG_20220501_152345.jpg,11,-0.6223618686199188,-0.2612155079841614,-0.22847003047507997
IMG_20220501_152345.jpg,12,-0.7007991522550583,-0.30725905299186707,-0.2712032378200888
IMG_20220501_152345.jpg,13,-0.3010273575782776,-0.18766218423843384,-0.0270327378545403
IMG_20220501_152345.jpg,14,-0.44264811277389526,-0.2650980055332184,-0.06792578403991456
IMG_20220501_152345.jpg,15,-0.5260046124458313,-0.3151179552078247,-0.10593261872571702
IMG_20220501_152345.jpg,16,-0.5884871780872345,-0.3614804893732071,-0.13001995091480012
IMG_20220501_152345.jpg,17,-0.2950930595397949,-0.16824668645858765,0.04012877191263442
IMG_20220501_152345.jpg,18,-0.3546774387359619,-0.22973400354385376,0.023442721691310453
IMG_20220501_152345.jpg,19,-0.3874315321445465,-0.27460259199142456,0.013570814159095335
IMG_20220501_152345.jpg,20,-0.42087990045547485,-0.31452712416648865,0.007456332676440525
IMG_20220501_160136.jpg,0,0.0,0.0,0.0
IMG_20220501_160136.jpg,1,0.08636820316314697,-0.019441306591033936,-0.09672519019322579
IMG_20220501_160136.jpg,2,0.1457163691520691,-0.0775374174118042,-0.1538356413550872
IMG_20220501_160136.jpg,3,0.12454885244369507,-0.13432282209396362,-0.1977477540679473
IMG_20220501_160136.jpg,4,0.055635273456573486,-0.1885337233543396,-0.23696832558589165
IMG_20220501_160136.jpg,5,0.15622812509536743,-0.2481212615966797,-0.09747909954266731
IMG_20220501_160136.jpg,6,0.22178351879119873,-0.3532352149486542,-0.15873304209189598
IMG_20220501_160136.jpg,7,0.2550058960914612,-0.42195162177085876,-0.19968907734828178
IMG_20220501_160136.jpg,8,0.2780035138130188,-0.4876527488231659,-0.23032921752410118
IMG_20220501_160136.jpg,9,0.07079893350601196,-0.25693264603614807,-0.08850389173703377
IMG_20220501_160136.jpg,10,0.07815080881118774,-0.3269268274307251,-0.20637223324256126
IMG_20220501_160136.jpg,11,0.05332064628601074,-0.24977362155914307,-0.25108973881678764
IMG_20220501_160136.jpg,12,0.04185044765472412,-0.19591450691223145,-0.25267715951876824
IMG_20220501_160136.jpg,13,-0.00982886552810669,-0.2545468807220459,-0.09055198928790276
IMG_20220501_160136.jpg,14,-0.0042075514793396,-0.3534662127494812,-0.17391506037192528
IMG_20220501_160136.jpg,15,-0.022810369729995728,-0.4175151586532593,-0.2059984525151748
IMG_20220501_160136.jpg,16,-0.04201814532279968,-0.4845125079154968,-0.21362218460517113
IMG_20220501_160136.jpg,17,-0.08571416139602661,-0.2404046654701233,-0.09854018142895882
IMG_20220501_160136.jpg,18,-0.10392677783966064,-0.32606711983680725,-0.14431356093363945
IMG_20220501_160136.jpg,19,-0.12244442105293274,-0.37553563714027405,-0.15513113340811913
IMG_20220501_160136.jpg,20,-0.13962045311927795,-0.4380315840244293,-0.15788002511935417
IMG_20220524_141309.jpg,0,0.0,0.0,0.0
IMG_20220524_141309.jpg,1,0.08979716151952744,0.07647848129272461,-0.11661889368895118
IMG_20220524_141309.jpg,2,0.216903455555439,0.14217209815979004,-0.1622685190499169
IMG_20220524_141309.jpg,3,0.32667578011751175,0.20831817388534546,-0.18052454257610862
IMG_20220524_141309.jpg,4,0.44195426255464554,0.22469395399093628,-0.1787492331326348
IMG_20220524_141309.jpg,5,0.3817860558629036,-0.03308340907096863,-0.1013147380411965
IMG_20220524_141309.jpg,6,0.5337101891636848,0.0562480092048645,-0.1674446162045342
IMG_20220524_141309.jpg,7,0.4984744265675545,0.1323644518852234,-0.2194408025801522
IMG_20220524_141309.jpg,8,0.42896515876054764,0.17242348194122314,-0.232129335051809
IMG_20220524_141309.jpg,9,0.39252281934022903,-0.05709177255630493,-0.03650416026118819
IMG_20220524_141309.jpg,10,0.59193105250597,-0.038293689489364624,-0.07142078096273963
IMG_20220524_141309.jpg,11,0.718221016228199,-0.018839269876480103,-0.10760971868637625
IMG_20220524_141309.jpg,12,0.8081106022000313,-0.015796273946762085,-0.12668035889271323
IMG_20220524_141309.jpg,13,0.37819499522447586,-0.05885809659957886,0.020240301617945988
IMG_20220524_141309.jpg,14,0.5266812518239021,-0.060605376958847046,0.0077958683274346185
IMG_20220524_141309.jpg,15,0.6376472190022469,-0.0645056962966919,-0.008239986023340862
IMG_20220524_141309.jpg,16,0.7191183641552925,-0.0707298219203949,-0.012418560332093875
IMG_20220524_141309.jpg,17,0.35973940044641495,-0.046277642250061035,0.067808568829264
IMG_20220524_141309.jpg,18,0.4704616144299507,-0.05247238278388977,0.08139420335885461
IMG_20220524_141309.jpg,19,0.5420662835240364,-0.059990495443344116,0.09769749676581796
IMG_20220524_141309.jpg,20,0.5986568406224251,-0.0680827796459198,0.1149671900808471
IMG_20220523_115105.jpg,0,0.0,0.0,0.0
IMG_20220523_115105.jpg,1,-0.06522917747497559,0.06054067611694336,-0.01883431346888642
IMG_20220523_115105.jpg,2,-0.16566944122314453,0.09170746803283691,-0.037320666106296585
IMG_20220523_115105.jpg,3,-0.25224271416664124,0.1158599853515625,-0.05710249030764203
IMG_20220523_115105.jpg,4,-0.3315935432910919,0.12301415205001831,-0.07410219320829015
IMG_20220523_115105.jpg,5,-0.26040273904800415,-0.012671113014221191,-0.021648485304666565
IMG_20220523_115105.jpg,6,-0.3610527813434601,0.02804577350616455,-0.06038736933643918
IMG_20220523_115105.jpg,7,-0.34212228655815125,0.07397294044494629,-0.09689292320783238
IMG_20220523_115105.jpg,8,-0.30549073219299316,0.09669983386993408,-0.11736477175529103
IMG_20220523_115105.jpg,9,-0.2831808924674988,-0.05116164684295654,-0.031393278481317566
IMG_20220523_115105.jpg,10,-0.4154060184955597,-0.035143256187438965,-0.05678943926270108
IMG_20220523_115105.jpg,11,-0.49940910935401917,-0.022868096828460693,-0.08020450183923344
IMG_20220523_115105.jpg,12,-0.5695708841085434,-0.017785251140594482,-0.1004699693041573
IMG_20220523_115105.jpg,13,-0.281444787979126,-0.0725855827331543,-0.045534275563312576
IMG_20220523_115105.jpg,14,-0.39890003204345703,-0.07835257053375244,-0.06926625976140599
IMG_20220523_115105.jpg,15,-0.47714829444885254,-0.08159345388412476,-0.08482386925990681
IMG_20220523_115105.jpg,16,-0.5402793139219284,-0.08248186111450195,-0.09708870956475835
IMG_20220523_115105.jpg,17,-0.265391081571579,-0.07541018724441528,-0.06081921243841748
IMG_20220523_115105.jpg,18,-0.3598040044307709,-0.08352905511856079,-0.07601989814813237
IMG_20220523_115105.jpg,19,-0.4125630557537079,-0.08756959438323975,-0.07367418715531926
IMG_20220523_115105.jpg,20,-0.4499790668487549,-0.08786338567733765,-0.0724434406476746
IMG_20220502_143118.jpg,0,0.0,0.0,0.0
IMG_20220502_143118.jpg,1,-0.13166528940200806,0.005829811096191406,-0.20445744352079487
IMG_20220502_143118.jpg,2,-0.2391560673713684,-0.049348533153533936,-0.2695511545393572
IMG_20220502_143118.jpg,3,-0.32961010932922363,-0.1061091423034668,-0.2689470614645586
IMG_20220502_143118.jpg,4,-0.3997209966182709,-0.17723733186721802,-0.25596555726266956
IMG_20220502_143118.jpg,5,-0.1253117322921753,-0.19965988397598267,-0.31908347861505604
IMG_20220502_143118.jpg,6,-0.18543750047683716,-0.33156147599220276,-0.3851523663256273
IMG_20220502_143118.jpg,7,-0.21460750699043274,-0.4148032069206238,-0.4264042045328722
IMG_20220502_143118.jpg,8,-0.23111838102340698,-0.48902976512908936,-0.446098175213109
IMG_20220502_143118.jpg,9,-0.09941935539245605,-0.21521830558776855,-0.1842101927254305
IMG_20220502_143118.jpg,10,-0.25127506256103516,-0.29530078172683716,-0.20698094026781177
IMG_20220502_143118.jpg,11,-0.3439825773239136,-0.2678471803665161,-0.19891877131200886
IMG_20220502_143118.jpg,12,-0.37333565950393677,-0.2260388731956482,-0.19456295327879047
IMG_20220502_143118.jpg,13,-0.10597246885299683,-0.22156983613967896,-0.05395966054535961
IMG_20220502_143118.jpg,14,-0.24180090427398682,-0.2781744599342346,-0.07314578102565861
IMG_20220502_143118.jpg,15,-0.33483952283859253,-0.23867744207382202,-0.08918284283615208
IMG_20220502_143118.jpg,16,-0.36870208382606506,-0.19731873273849487,-0.09756194458938694
IMG_20220502_143118.jpg,17,-0.11966180801391602,-0.22311705350875854,0.06526752157472515
IMG_20220502_143118.jpg,18,-0.22435426712036133,-0.2511454224586487,0.04811437396668339
IMG_20220502_143118.jpg,19,-0.29492074251174927,-0.2341388463973999,0.02559130793773079
IMG_20220502_143118.jpg,20,-0.3303958475589752,-0.20074880123138428,0.012489043794204235
IMG_20220502_143131.jpg,0,0.0,0.0,0.0
IMG_20220502_143131.jpg,1,-0.11883431673049927,-0.008913516998291016,-0.15232136649569838
IMG_20220502_143131.jpg,2,-0.2331257462501526,-0.06557810306549072,-0.21392451030692428
IMG_20220502_143131.jpg,3,-0.3411051034927368,-0.12888038158416748,-0.23469462794741958
IMG_20220502_143131.jpg,4,-0.405863881111145,-0.18814128637313843,-0.2381072173782286
IMG_20220502_143131.jpg,5,-0.06272536516189575,-0.21281766891479492,-0.23482376141032546
IMG_20220502_143131.jpg,6,-0.2586359679698944,-0.30408185720443726,-0.2610472272106108
IMG_20220502_143131.jpg,7,-0.34274452924728394,-0.2609882950782776,-0.23691068393668502
IMG_20220502_143131.jpg,8,-0.3610767722129822,-0.20114868879318237,-0.20925633413276046
IMG_20220502_143131.jpg,9,-0.03953695297241211,-0.24249312281608582,-0.14870515269717544
IMG_20220502_143131.jpg,10,-0.24028176069259644,-0.3305973410606384,-0.19135343832454055
IMG_20220502_143131.jpg,11,-0.33152759075164795,-0.2694828510284424,-0.17399176759204238
IMG_20220502_143131.jpg,12,-0.34974825382232666,-0.20748627185821533,-0.15042955977401107
